baid,activity,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,protacxn,acname,acqualifier,acvalue,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxids,cellids,targettaxid
353896391,Active,1275247,336869711,127028036,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.554,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,5-[4-(2-Fluoroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxypentanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896418,Active,1275247,336869713,127028038,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.032,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,7-[4-(2-Fluoroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxyheptanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896450,Active,1275247,336868331,127027065,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.011,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,6-[4-(4-Chloroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxyhexanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896461,Active,1275247,336869700,127028028,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.068,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,5-[4-(4-Bromoanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxypentanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896493,Active,1275247,336869701,127028029,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.012,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,6-[4-(4-Bromoanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxyhexanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896520,Active,1275247,336869702,127028030,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.0022,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,7-[4-(4-Bromoanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxyheptanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896547,Active,1275247,336868368,127027091,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.029,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,6-[4-(4-Fluoroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxyhexanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896558,Active,1275247,336868786,127027370,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.0032,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,7-[4-(4-Chloroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxyheptanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896582,Active,1275247,336868787,127027371,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.074,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,5-[4-(2-Bromoanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxypentanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896593,Active,1275247,336869260,127027714,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.545,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,4-[4-(4-Bromoanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxybutanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896604,Active,1275247,336869712,127028037,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.145,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,6-[4-(2-Fluoroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxyhexanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896615,Active,1275247,103174146,5311,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.015,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,Vorinostat,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896626,Active,1275247,336868248,127027008,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.84,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,4-[4-(2-Bromoanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxybutanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896637,Active,1275247,336868330,127027064,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.132,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,5-[4-(4-Chloroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxypentanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896648,Active,1275247,336868373,127027096,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.698,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,4-[4-(4-Chloroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxybutanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896659,Active,1275247,336868788,127027372,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.031,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,6-[4-(2-Bromoanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxyhexanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896670,Active,1275247,336868789,127027373,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.0088,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,7-[4-(2-Bromoanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxyheptanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896681,Active,1275247,336869710,127028035,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.673,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,4-[4-(2-Fluoroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxybutanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896692,Active,1275247,336868265,127027019,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,1.255,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,4-[4-(2-Chloroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxybutanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353896703,Active,1275247,336868369,127027092,10014,26741358,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.0085,ChEMBL,Inhibition of HDAC in human HeLa cell nuclear extracts preincubated for 15 mins followed by addition of Fluor de Lys as substrate for 1 hr by fluorometric assay,7-[4-(4-Fluoroanilino)-7-methoxyquinazolin-6-yl]oxy-N-hydroxyheptanamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353897079,Active,1275076,336867858,127026736,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.3,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,3-[3-(4-Fluorophenyl)-5-(6-sulfanylhexylcarbamoyl)pyrazol-1-yl]propanoic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897090,Active,1275076,336867865,127026743,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.4,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,3-[5-(4-Fluorophenyl)-3-(6-sulfanylhexylcarbamoyl)pyrazol-1-yl]propanoic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897186,Active,1275076,336868335,127027067,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.81,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,4-[5-(4-Fluorophenyl)-3-(6-sulfanylhexylcarbamoyl)pyrazol-1-yl]butanoic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897197,Active,1275076,336870074,127028295,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.69,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,3-(4-Fluorophenyl)-N-(6-sulfanylhexyl)-1H-pyrazole-5-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897259,Active,1275076,336867864,127026742,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.66,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,2-[5-(4-Fluorophenyl)-3-(6-sulfanylhexylcarbamoyl)pyrazol-1-yl]acetic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897270,Active,1275076,336868336,127027068,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,2.1,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,5-(4-Fluorophenyl)-1-(2-hydroxyethyl)-N-(6-sulfanylhexyl)pyrazole-3-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897393,Active,1275076,336869263,127027717,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,1.5,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,3-(4-Fluorophenyl)-N-[3-[(2-sulfanylacetyl)amino]propyl]-1H-pyrazole-5-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897442,Active,1275076,336869264,127027718,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,8.6,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,3-(4-Fluorophenyl)-N-[4-[(2-sulfanylacetyl)amino]butyl]-1H-pyrazole-5-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897502,Active,1275076,336867857,127026735,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.16,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,2-[3-(4-Fluorophenyl)-5-(6-sulfanylhexylcarbamoyl)pyrazol-1-yl]acetic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897541,Active,1275076,336867859,127026737,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.08,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,4-[3-(4-Fluorophenyl)-5-(6-sulfanylhexylcarbamoyl)pyrazol-1-yl]butanoic acid,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897563,Active,1275076,336867860,127026738,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,1.2,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,5-(4-Fluorophenyl)-2-(3-hydroxypropyl)-N-(6-sulfanylhexyl)pyrazole-3-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897574,Active,1275076,336867861,127026739,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.17,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,5-(4-Fluorophenyl)-2-(4-hydroxybutyl)-N-(6-sulfanylhexyl)pyrazole-3-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897618,Active,1275076,336869626,127027975,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,3,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,"5-(4-Fluorophenyl)-N-(5-sulfanylpentyl)-1,2-oxazole-3-carboxamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897629,Active,1275076,103174146,5311,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.26,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,Vorinostat,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897640,Active,1275076,103393180,5352062,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.25,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,Romidepsin,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897651,Active,1275076,336865154,127024856,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,1.9,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,3-(4-Fluorophenyl)-N-(5-sulfanylpentyl)-1H-pyrazole-5-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897662,Active,1275076,336866156,127025540,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.98,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,"5-(4-Fluorophenyl)-N-(6-sulfanylhexyl)-1,2-oxazole-3-carboxamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897717,Active,1275076,336868337,127027069,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,3.1,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,5-(4-Fluorophenyl)-1-(3-hydroxypropyl)-N-(6-sulfanylhexyl)pyrazole-3-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897728,Active,1275076,336868338,127027070,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.54,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,5-(4-Fluorophenyl)-1-(4-hydroxybutyl)-N-(6-sulfanylhexyl)pyrazole-3-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897761,Active,1275076,336869262,127027716,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,2.2,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,3-(4-Fluorophenyl)-N-[2-[(2-sulfanylacetyl)amino]ethyl]-1H-pyrazole-5-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897772,Active,1275076,336869630,127027979,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.69,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,5-(4-Fluorophenyl)-2-(2-hydroxyethyl)-N-(6-sulfanylhexyl)pyrazole-3-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353897783,Active,1275076,336870525,127028631,10014,26706171,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,3.2,ChEMBL,Inhibition of HDAC in human HeLa nuclear extract,5-(4-Fluorophenyl)-2-methyl-N-(6-sulfanylhexyl)pyrazole-3-carboxamide,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,NULL,
353900608,Active,1273866,336866064,51357554,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.13,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-3-[1'-(4-Fluoro-benzyl)-4-oxo-spiro(chromane-2,3'-azetidine)-6-yl]-N-hydroxy-acrylamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900619,Active,1273866,174517006,57412107,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.108,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-3-[1'-[(4-Fluorophenyl)methyl]-4-oxospiro[3H-chromene-2,4'-piperidine]-6-yl]-N-hydroxyprop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900703,Active,1273866,336866504,51357823,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.485,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-3-[1'-Acetyl-4-oxo-spiro(chromane-2,3'-azetidine)-6-yl]-N-hydroxy-acrylamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900758,Active,1273866,336868267,87258279,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.085,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,CID 87258279,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900769,Active,1273866,336868269,51356439,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.187,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-3-(1'-Benzoyl-4-oxospiro[3H-chromene-2,3'-pyrrolidine]-6-yl)-N-hydroxyprop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900823,Active,1273866,336869205,51357555,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.168,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-3-[1'-Methyl-4-oxo-spiro(chromane-2,3'-azetidine)-6-yl]-N-hydroxy-acrylamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900834,Active,1273866,336871916,87258278,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.15,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"Ethyl 6-[(E)-3-(hydroxyamino)-3-oxoprop-1-enyl]-4-oxospiro[3H-chromene-2,3'-pyrrolidine]-1'-carboxylate",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900864,Active,1273866,336868271,51356989,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.237,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-N-Hydroxy-3-(1'-methyl-4-oxospiro[3H-chromene-2,3'-piperidine]-6-yl)prop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900894,Active,1273866,336868272,51356991,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.207,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-3-(1'-Acetyl-4-oxospiro[3H-chromene-2,3'-piperidine]-6-yl)-N-hydroxyprop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900905,Active,1273866,336868273,51356990,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.232,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,CID 51356990,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900933,Active,1273866,336870559,51357270,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.073,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-3-(1'-Benzyl-4-oxospiro[3H-chromene-2,4'-azepane]-6-yl)-N-hydroxyprop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900944,Active,1273866,336871914,51356710,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.119,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-N-Hydroxy-3-(1'-methyl-4-oxospiro[3H-chromene-2,3'-pyrrolidine]-6-yl)prop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900955,Active,1273866,336871915,51356438,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.955,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-3-(1'-Acetyl-4-oxospiro[3H-chromene-2,3'-pyrrolidine]-6-yl)-N-hydroxyprop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900966,Active,1273866,336871008,51357550,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.149,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,CID 51357550,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900977,Active,1273866,336871917,51051073,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.052,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(-)-(E)-3-[1'-Benzyl-4-oxo-spiro(chromane-2,3'-pyrrolidine)-6-yl]-N-hydroxyacrylamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900988,Active,1273866,336871917,51051073,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.026,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(-)-(E)-3-[1'-Benzyl-4-oxo-spiro(chromane-2,3'-pyrrolidine)-6-yl]-N-hydroxyacrylamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353900999,Active,1273866,336871917,51051073,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.037,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(-)-(E)-3-[1'-Benzyl-4-oxo-spiro(chromane-2,3'-pyrrolidine)-6-yl]-N-hydroxyacrylamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353901010,Active,1273866,336871919,51357275,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.056,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,CID 51357275,HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353901021,Active,1273866,336868270,51356715,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.136,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-N-Hydroxy-3-(4-oxospiro[3H-chromene-2,3'-piperidine]-6-yl)prop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353901032,Active,1273866,336869647,51356716,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.056,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-3-(1'-Benzyl-4-oxospiro[3H-chromene-2,3'-piperidine]-6-yl)-N-hydroxyprop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353901043,Active,1273866,336869647,51356716,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.084,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-3-(1'-Benzyl-4-oxospiro[3H-chromene-2,3'-piperidine]-6-yl)-N-hydroxyprop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
353901054,Active,1273866,336869647,51356716,10014,26629860,Confirmatory,20200623,0,0,Q9UQL6,IC50,=,0.143,ChEMBL,Inhibition of HDAC in human HeLa cells nuclear extract using Fluor de lys as substrate after 15 mins by fluorometric analysis,"(E)-3-(1'-Benzyl-4-oxospiro[3H-chromene-2,3'-piperidine]-6-yl)-N-hydroxyprop-2-enamide",HDAC5 - histone deacetylase 5 (human),/gene/10014,3.5.1.98,Q9UQL6,9606,30,
